	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000106107.1	51.2325834283738	0.352739195076256	0.417601754667793	0.844678431384619	0.398290405063238	0.626642893656764
ENSMUSG00000106129.1	6.618425749609	-0.0817504468759617	0.941725425077092	-0.0868092171019694	0.930823161096804	NA
ENSMUSG00000095143.5	3.34311721904186	0.484224724389174	1.29099738034552	0.375078006943421	0.707602452944605	NA
ENSMUSG00000105696.1	6.52594587685874	0.322468739616558	0.97446175138788	0.3309198530956	0.740705025452926	NA
ENSMUSG00000095388.7	4.31122262155309	0.923584855935394	1.22066077484948	0.756626963825621	0.449273382417719	NA
ENSMUSG00000105641.1	4.43704529770389	-0.747135032694274	1.37889149253212	-0.54183743734779	0.587930498637738	NA
ENSMUSG00000106456.1	7.24729605474921	1.33883983390143	1.33435177317734	1.00336347641927	0.315685519614033	NA
ENSMUSG00000038092.6	7.39441659117891	-0.302737410042477	1.31954078401837	-0.229426338093588	0.818537567198546	NA
ENSMUSG00000081919.2	1.40275472107567	1.11878551842529	3.42803935905021	0.326363090164538	0.744149659787738	NA
ENSMUSG00000083331.1	3.47776363611587	0.802758238270582	1.42115767347387	0.564862191756895	0.572167501673281	NA
ENSMUSG00000063730.13	12.7555204484453	-0.542958161634791	0.803277583450742	-0.675928437218846	0.499086081748384	0.712971864221142
ENSMUSG00000062410.14	57.3558614284556	0.0136521131006712	0.432758383965969	0.0315467327878385	0.97483352329832	0.989248254434386
ENSMUSG00000027869.14	18.9988471404471	0.198618523004958	0.627033809698487	0.316758873178569	0.75142657283509	0.881001369852903
ENSMUSG00000083222.1	1.3294369822528	2.49441777635576	2.89832175534893	0.8606421187545	0.389435180950861	NA
ENSMUSG00000082185.1	62.3405460255101	0.0124080672507379	0.45159040231807	0.0274763750226882	0.978079782732929	0.990367060432894
ENSMUSG00000082089.1	1.0249569486417	2.17624650892725	3.05323859586444	0.712766605228605	0.475990193448223	NA
ENSMUSG00000083577.1	0.0617544349409484	0	4.40735632396697	0	1	NA
ENSMUSG00000082589.1	1.1132067628627	-0.685813047091669	3.33980069994015	-0.205345500737203	0.837302196961939	NA
ENSMUSG00000027871.16	17.5200845264535	1.17236423155996	0.891714409053993	1.31473061291418	0.188600454323802	0.393105884617092
ENSMUSG00000027870.8	9.76979751201416	0.365598265309252	0.890030642114453	0.410770425207718	0.681240881173289	0.838774436895524
ENSMUSG00000085121.2	0.707028855839874	3.62256864500195	4.23110249945161	0.856176054697674	0.391900405368825	NA
ENSMUSG00000086833.2	0	NA	NA	NA	NA	NA
ENSMUSG00000083888.1	0	NA	NA	NA	NA	NA
ENSMUSG00000065709.1	0	NA	NA	NA	NA	NA
ENSMUSG00000088884.1	0	NA	NA	NA	NA	NA
ENSMUSG00000004233.14	741.177374312977	-0.447176854112345	0.135819161058794	-3.29244305903767	0.000993210076730329	0.00681200264907236
ENSMUSG00000105472.1	60.0671040445401	-0.0699558640528899	0.42982574586582	-0.162754010725845	0.870712119475606	0.942867205840573
ENSMUSG00000105798.1	3.36724882876463	-2.04283628383746	1.77139040839379	-1.15323887617174	0.248812350758859	NA
ENSMUSG00000098918.1	3.84684142584976	-1.94787516290405	1.5852742000848	-1.22873075383416	0.219172771599343	NA
ENSMUSG00000106197.1	44.8514794193079	0.174712310028605	0.403815779091538	0.432653499627118	0.665266516429107	0.828307887616957
ENSMUSG00000027868.11	29.749323543861	0.0763644203596625	0.54321840861043	0.140577747641147	0.888203528451421	0.951167717843595
ENSMUSG00000105689.1	4.09562725179973	2.91338441047302	1.87545692498227	1.55342645926169	0.12032128576168	NA
ENSMUSG00000081183.1	0	NA	NA	NA	NA	NA
ENSMUSG00000080832.4	24.1593915249797	-1.00003911260403	0.537291517742667	-1.861259818144	0.0627074946147295	0.183331966963163
ENSMUSG00000083938.2	0	NA	NA	NA	NA	NA
ENSMUSG00000064890.1	1.06081413664602	-0.156915204245483	2.56814295246255	-0.061100650216928	0.951279051321963	NA
ENSMUSG00000027867.10	24.9432016967314	0.126148420772481	0.779022477858252	0.161931682792129	0.871359652814962	0.943278733009583
ENSMUSG00000080754.1	0	NA	NA	NA	NA	NA
ENSMUSG00000082763.1	0	NA	NA	NA	NA	NA
ENSMUSG00000085244.8	42.6325291240057	-0.242440267490092	0.447569325554332	-0.541682044876109	0.588037560929394	0.777415197578124
ENSMUSG00000033285.15	1847.21856506806	-0.343676274532747	0.105519476769134	-3.25699373286957	0.0011259891896501	0.00760019610536588
ENSMUSG00000027865.10	3767.32716183582	0.433019325203847	0.0884571563088499	4.8952435650537	9.81840466618896e-07	1.53390823278613e-05
ENSMUSG00000064573.1	0	NA	NA	NA	NA	NA
ENSMUSG00000081440.2	0.56851869025757	2.38161494773191	4.34255827865518	0.548435920696373	0.583392617470503	NA
ENSMUSG00000086923.1	0.128053909704642	1.86056013399447	4.37803965621416	0.424975623816839	0.670854444673536	NA
ENSMUSG00000106639.1	0.370656137806765	1.8605367256277	4.3780396561836	0.424970277050792	0.670858342423849	NA
ENSMUSG00000044468.14	327.180849123806	0.0947146754289382	0.17873050590565	0.529930103140517	0.59616039365738	0.783658896509922
ENSMUSG00000053957.5	2.64943188818082	1.17523403497124	1.92517122486334	0.610456888090391	0.541559193662525	NA
ENSMUSG00000104943.1	5.07383139348728	-1.62507591876264	1.3941929545197	-1.1656033072714	0.243774870052579	NA
ENSMUSG00000008763.16	13754.9940078893	0.029693446099255	0.0956579036592505	0.310412887627436	0.756246994943078	0.884240482363457
ENSMUSG00000105824.1	200.908174117473	1.48198017357317	0.192168246127041	7.71188894856981	1.23968984821043e-14	6.09571797076220e-13
ENSMUSG00000105137.1	259.080543579494	1.3716444663836	0.244756101993928	5.60412776314612	2.0930628047433e-08	4.5320317782705e-07
ENSMUSG00000105561.1	418.823355556066	1.1571743600714	0.20496267948288	5.64578079770884	1.64433247511394e-08	3.62722992097521e-07
ENSMUSG00000106184.1	121.800381571135	0.352291738321155	0.296723247475937	1.18727380250084	0.235119638060597	0.454336397830575
ENSMUSG00000083842.1	12.9384734985217	0.608436366641038	0.880467416950077	0.691037913417228	0.489541715459632	0.705827084391295
ENSMUSG00000106227.1	0.944999989973257	-3.06094026170241	3.51356599288608	-0.871177677578819	0.383657146267291	NA
ENSMUSG00000087759.1	0	NA	NA	NA	NA	NA
ENSMUSG00000051076.8	0.569750391152237	-3.41936034530651	4.28491137975032	-0.798000248375208	0.424870345977447	NA
ENSMUSG00000033233.17	436.695754096122	-0.348046686410091	0.192034251152892	-1.81241983823493	0.0699213498215207	0.19842936295636
ENSMUSG00000033222.16	217.728227909182	-0.0287055901840684	0.189410534198591	-0.151552237078701	0.879540107422857	0.947828368595338
ENSMUSG00000082000.1	1.28240706101096	4.81353770238591	3.36311193284319	1.43127490208645	0.152351444013784	NA
ENSMUSG00000086564.9	22.0039277822554	0.0566649327987607	0.650980782002939	0.0870454771712521	0.930635363710361	0.970748956973739
ENSMUSG00000027864.9	1262.3027111067	0.215818512330357	0.0965377224942667	2.23558736164689	0.0253788132210194	0.0935140506863177
ENSMUSG00000105717.1	24.758366971914	1.68234372518506	0.621505452717177	2.70688489993124	0.00679178003443487	0.0332569526621683
ENSMUSG00000082415.1	0.731223371284713	-1.41905232112292	4.12494805764801	-0.344017015800204	0.730833489484759	NA
ENSMUSG00000083546.1	0	NA	NA	NA	NA	NA
ENSMUSG00000081569.1	0.203858494823898	0	4.4073563239545	0	1	NA
ENSMUSG00000027863.8	0.530571539940888	1.88837597361072	4.37653511305199	0.431477395892261	0.666121284918291	NA
ENSMUSG00000072381.3	5.75960644746285	0.5847309543935	1.28940192015266	0.453490060201142	0.650195899170883	NA
ENSMUSG00000106316.1	0.0658532954539918	1.11879119426335	4.40735632396697	0.253846322381383	0.799614285152105	NA
ENSMUSG00000042035.11	4822.50262091583	0.401362428053327	0.106627444088792	3.76415688740601	0.000167111946993633	0.00148299772297323
ENSMUSG00000104639.1	27.859032324518	0.9434694158269	0.534322718633969	1.76572955430183	0.0774412320126055	0.213653668380368
ENSMUSG00000105611.1	20.3230333889766	-0.398873432712818	0.693266373186976	-0.575353786278684	0.565052052166305	0.761173589591414
ENSMUSG00000106137.1	7.4859252652968	-0.0489332139702972	1.25364095979583	-0.0390328774661819	0.96886417615133	NA
ENSMUSG00000033161.10	66688.2111758475	0.222376178552648	0.09554935487199	2.32734358960949	0.0199469855274635	0.0777469431169917
ENSMUSG00000104737.1	39.4593103381946	0.671424896292501	0.479070755130014	1.40151509793221	0.161060095937362	0.35344096407039
ENSMUSG00000104693.1	159.507727498479	1.22368815816978	0.235948017431216	5.18626166683734	2.14557294700403e-07	3.89501710308402e-06
ENSMUSG00000106070.1	1.00911097739002	2.37983418584417	4.25149179931978	0.559764501068763	0.575640080126501	NA
ENSMUSG00000105642.1	0.64347605041685	3.98213080438074	4.26049254634225	0.934664422262518	0.349961267434213	NA
ENSMUSG00000044313.13	15.08395376827	-0.688250672822486	0.839970199667627	-0.819375107705993	0.412572432481131	0.639774966915708
ENSMUSG00000033147.16	914.620015780844	-0.409979033170018	0.154732528571576	-2.64959822575619	0.00805875424810017	0.0381649006905192
ENSMUSG00000048540.8	293.080668611376	0.458696381973275	0.250365781913523	1.83210492451285	0.0669357898358391	0.192434548836228
ENSMUSG00000104930.1	0	NA	NA	NA	NA	NA
ENSMUSG00000105346.1	0	NA	NA	NA	NA	NA
ENSMUSG00000027861.13	85.1237951302682	-0.0800046290777942	0.40690233499895	-0.196618751470179	0.844125895495994	0.927752954469171
ENSMUSG00000105342.1	0.445009820375673	2.38162100434151	4.34255824867904	0.548437319192201	0.583391657435434	NA
ENSMUSG00000106296.1	2.43988248019503	0.563496219603636	1.90271963517836	0.29615304808205	0.767113203458087	NA
ENSMUSG00000027860.15	352.283024256737	-0.0949086233982849	0.165643786241359	-0.572968208176515	0.566666219997136	0.762349518988953
ENSMUSG00000089916.1	1.15888432410726	-0.910608852721193	3.02183032898938	-0.30134347517312	0.763152592292711	NA
ENSMUSG00000105151.1	0	NA	NA	NA	NA	NA
ENSMUSG00000105891.4	109.74979918133	0.607360647365543	0.888919945605705	0.683256856107206	0.494444551304679	0.70956988688979
ENSMUSG00000105966.1	6.15985392896289	2.2377954736866	1.08027186924809	2.07151138281902	0.0383110318238344	NA
ENSMUSG00000106459.1	2.1952011115935	0.850102848128646	1.96117355695853	0.433466403374836	0.664675968455176	NA
ENSMUSG00000027859.10	202.070788321251	0.19438446277326	0.252605476438098	0.769518006949843	0.441585858958181	0.666265607733726
ENSMUSG00000106121.1	21.6991210804405	-0.0637393530910415	0.63819671368001	-0.099874148087513	0.920444240548935	0.965766548208536
ENSMUSG00000104619.1	2.9543537770227	0.155535749439125	2.09294477449334	0.074314311268331	0.940760289774252	NA
ENSMUSG00000104685.1	2.08426210228604	0.185739402199505	2.11179506433411	0.087953327165329	0.929913771841282	NA
ENSMUSG00000105498.1	0.363903342153185	0	4.40735632393806	0	1	NA
ENSMUSG00000105570.1	3.38217568527094	5.72347531766018	2.32225208589774	2.46462274807155	0.0137157575349013	NA
ENSMUSG00000086745.1	10.4641580881576	0.267644238687751	0.969844609380825	0.275966104362453	0.782574100448411	0.897159788369009
ENSMUSG00000027858.13	4004.29741253254	0.0136606293982935	0.151500712556109	0.0901687468514992	0.928153119532391	0.969629773181471
ENSMUSG00000027857.10	89.6511277711315	-0.357170299880244	0.330659915076652	-1.08017417169374	0.280064627598202	0.507368431804773
ENSMUSG00000105855.1	1.39603505066944	4.14525071920039	3.02958158582012	1.3682584877734	0.171231179796009	NA
ENSMUSG00000027855.13	0.622286881690441	1.87964490106968	3.64729457018479	0.515353192592405	0.60630623471694	NA
ENSMUSG00000105672.1	0	NA	NA	NA	NA	NA
ENSMUSG00000106545.1	0.213714659513171	-2.39667752313695	4.32349126084109	-0.554338468275452	0.579347228249231	NA
ENSMUSG00000105938.1	0.0631467037772828	-0.804736802510435	4.40735632396697	-0.182589458023695	0.855120156565554	NA
ENSMUSG00000048938.12	0.242043812552942	-1.47747946982616	4.38189039429041	-0.337178554660178	0.735982302604959	NA
ENSMUSG00000065708.1	0	NA	NA	NA	NA	NA
ENSMUSG00000027854.12	3700.89733237635	-0.13640148027962	0.108148586945168	-1.26124144690653	0.207221869992461	0.418102765822077
ENSMUSG00000068823.10	31805.5812282382	0.377205912867772	0.0813041594035453	4.63944176577175	3.49351557589489e-06	4.85551455379445e-05
ENSMUSG00000027852.14	3787.68139840677	-0.230555921146083	0.108469039542502	-2.1255458895784	0.0335410892062502	0.116086405772165
ENSMUSG00000104671.1	73.5587919343252	-0.346375001547423	0.313863364550981	-1.10358531981888	0.269773062151498	0.495836058536677
ENSMUSG00000070385.12	1.27528685411288	-1.10473933226998	2.73225178038679	-0.404332916973556	0.68596792285805	NA
ENSMUSG00000089075.1	0	NA	NA	NA	NA	NA
ENSMUSG00000105731.1	2.506748038672	-0.439750356276775	1.71796497551645	-0.255971665629899	0.797972716152096	NA
ENSMUSG00000007379.15	70.7393978444301	-0.940886416950987	0.38662621058776	-2.43358156065163	0.0149502668321688	0.0622996930221883
ENSMUSG00000005687.14	2322.79384034816	0.0374604090936356	0.117378544055542	0.319141878910254	0.749618927972347	0.880057585759865
ENSMUSG00000098153.1	2.72477040625655	-0.21496526088961	2.08405825027504	-0.103147434032249	0.917845958849805	NA
ENSMUSG00000054379.7	0	NA	NA	NA	NA	NA
ENSMUSG00000104976.1	0	NA	NA	NA	NA	NA
ENSMUSG00000033014.12	9977.05532187063	-0.159086907482552	0.0873949270493869	-1.82032198954353	0.0687099845816138	0.19620977087142
ENSMUSG00000104925.1	159.538639105072	-0.198513180996097	0.238104708771611	-0.83372219734852	0.404437546685844	0.632124131095636
ENSMUSG00000089029.1	0	NA	NA	NA	NA	NA
ENSMUSG00000065789.1	4.38653349707679	0.762057574245389	1.43886383895089	0.529624522915958	0.596372288258993	NA
ENSMUSG00000065029.1	0	NA	NA	NA	NA	NA
ENSMUSG00000027849.19	618.479478078003	0.151186906140109	0.159827058088161	0.945940618244465	0.34417887465641	0.574811322193425
ENSMUSG00000104764.1	3.94291963422885	0.749381119248797	1.46641819091987	0.511028248209823	0.6093312767792	NA
ENSMUSG00000087119.4	8.02479885670777	-1.46860488068736	1.08569075395606	-1.35269170833041	0.176154140472441	NA
ENSMUSG00000084508.1	0	NA	NA	NA	NA	NA
ENSMUSG00000081910.1	0	NA	NA	NA	NA	NA
ENSMUSG00000027848.12	1230.13822310056	0.199808898408762	0.097078149065973	2.05822731820912	0.0395683174019161	0.131330421776105
ENSMUSG00000078620.1	7.28526258060473	0.306933708300571	1.30782666366942	0.234689899531025	0.814449427819969	NA
ENSMUSG00000008730.17	16705.6776208749	0.0606529957217946	0.0734566389953336	0.825697943049745	0.408975459408234	0.63671713907492
ENSMUSG00000105229.1	52.7683303586853	0.931772804871841	0.567183575013831	1.64280639623444	0.100422996405022	0.256210981215666
ENSMUSG00000085754.7	34.12794956655	0.0849695373809248	0.495753775529719	0.17139463494783	0.863913473053531	0.938446000577619
ENSMUSG00000104874.1	61.7110010843549	0.666926700954686	0.429162640808454	1.55401854107882	0.120179994040983	0.289756102061694
ENSMUSG00000027845.15	462.744787772844	-0.168349428867361	0.187007977815423	-0.900225919952584	0.368000034982482	0.597848681289167
ENSMUSG00000084997.7	0	NA	NA	NA	NA	NA
ENSMUSG00000032952.11	117.59637031294	-0.576329520939854	0.260409422525748	-2.21316692518247	0.0268861394587634	0.0976253995881312
ENSMUSG00000105053.1	3.15550850935553	0.0783171834114282	1.7904516678254	0.0437415791885345	0.965110395518055	NA
ENSMUSG00000044165.12	39.4963205124269	-0.0227482475375205	0.48973223702252	-0.0464503780184568	0.962951283965017	0.984401938767571
ENSMUSG00000027843.13	37.9702331908923	-0.261221435728268	0.413741107194245	-0.631364472096384	0.527802240462488	0.734525032619725
ENSMUSG00000084760.1	2.31320620132941	-1.16137845386631	2.0039704047417	-0.579538725281724	0.562225724568081	NA
ENSMUSG00000105986.1	4.34071392352851	-0.246364173491001	1.31610033962634	-0.187192546094888	0.851509668897054	NA
ENSMUSG00000083630.2	0.765487450950225	-1.18387248030784	3.69232669098363	-0.320630480287338	0.748490436245036	NA
ENSMUSG00000044098.14	3245.07251220151	0.00452875956710152	0.123844863529857	0.0365680048249211	0.970829454910083	0.987471331176879
ENSMUSG00000089998.2	136.921622423321	-0.493246113472382	0.330225892289827	-1.49366274719451	0.135263790035907	0.314540875482462
ENSMUSG00000058388.14	2813.63541132158	-0.00820189795037134	0.0965756012770004	-0.0849272263586169	0.932319246473261	0.97157840784048
ENSMUSG00000052539.15	5187.70383546841	0.225350069200442	0.0955681307292723	2.35800436276	0.0183734770219854	0.0729618575950268
ENSMUSG00000104721.1	17.4208131589613	1.04294827671351	0.785835614348746	1.32718377440535	0.184447898388152	0.387228475649498
ENSMUSG00000106371.1	25.4045626290031	0.546833735191718	0.70897881067512	0.771297712933055	0.440530487676193	0.665242539936323
ENSMUSG00000088016.1	3.76172021833629	0.591973726015196	1.46569364905864	0.403886396311671	0.68629626034649	NA
ENSMUSG00000105148.1	20.4536620506097	0.853016805525029	0.722384818032253	1.18083434788761	0.237668536202417	0.457292863638668
ENSMUSG00000105083.1	11.4468860896144	0.527441549401822	0.829391974811219	0.635937609019999	0.524817088389682	0.732021529627107
ENSMUSG00000105793.1	16.0987777367235	0.521733798841579	0.854416517445985	0.610631686289424	0.541443440658723	0.74466928824886
ENSMUSG00000106443.1	77.7491984072729	0.694694558362259	0.357312269787926	1.94422251095541	0.0518686243178526	0.159899644573337
ENSMUSG00000104583.1	57.7987537933902	-0.0673458270232799	0.502928960659876	-0.133907235993962	0.893475928326789	0.953628218740799
ENSMUSG00000105846.1	50.905377530246	0.43491254580316	0.671527439664396	0.647646723148815	0.517213470140378	0.726548469791457
ENSMUSG00000106063.1	19.7601647374104	1.20278438196976	0.793463894290075	1.51586529724318	0.129553416821626	0.305131937638561
ENSMUSG00000106432.1	93.7753405525431	0.43033971121203	0.43341254523611	0.992910140562714	0.320753747536722	0.550209652946066
ENSMUSG00000105933.1	78.4830549705057	0.254489599804482	0.335614347441812	0.758279858248923	0.448283462558156	0.672343479753648
ENSMUSG00000105818.1	121.485258917392	0.5629594011048	0.329929799921499	1.70630055617512	0.0879521345988476	0.233499654263686
ENSMUSG00000088479.1	8.36908680555925	2.09562148722158	1.06634363167529	1.96524030806957	0.0493864307123997	NA
ENSMUSG00000022187.2	1.17094973268557	2.51992675279489	3.63806075223115	0.692656589434212	0.488525087913075	NA
ENSMUSG00000032913.13	6410.3991688513	0.426642762042799	0.100045017850176	4.26450783068201	2.00343318305012e-05	0.000233598227163009
ENSMUSG00000104768.1	3.46688059456741	-0.152156387536131	1.75804883652894	-0.0865484418718119	0.931030449460244	NA
ENSMUSG00000106453.1	0	NA	NA	NA	NA	NA
ENSMUSG00000105304.1	336.450230785029	1.24142836895561	0.176978875469925	7.01455676932792	2.30679052490903e-12	8.77210534141083e-11
ENSMUSG00000104973.1	203.201519393648	1.08815804277581	0.221076870421696	4.92208000185724	8.56291932006338e-07	1.35578640472383e-05
ENSMUSG00000105659.1	118.02189857535	0.720670784861468	0.296904413159819	2.42728215856307	0.0152124195561614	0.06309920422186
ENSMUSG00000084653.1	6.66673505955851	1.36067033845581	1.21645285244214	1.11855575472912	0.26332970811552	NA
ENSMUSG00000106565.1	53.1048701082981	0.663571532585979	0.368409868670079	1.80117740868724	0.0716749219313927	0.201943131258361
ENSMUSG00000032902.1	4054.45733517242	1.46018613895228	0.107714927983424	13.5560239076332	7.29865329475761e-42	1.25985984564893e-39
ENSMUSG00000105199.1	140.222859016338	1.73530816661999	0.249049518741495	6.96772342861334	3.22110654627043e-12	1.20835553173464e-10
ENSMUSG00000106287.1	45.1884067199037	2.26101565941945	0.499880034696179	4.52311655294188	6.09356623422727e-06	7.94577860146149e-05
ENSMUSG00000100188.1	5.89868548745263	0.666090596954779	1.40877892775003	0.472814139844211	0.636345785220009	NA
ENSMUSG00000101641.1	1.37375577637501	3.26192711373242	2.83154284043941	1.15199638414308	0.24932255917952	NA
ENSMUSG00000089452.1	0	NA	NA	NA	NA	NA
ENSMUSG00000100466.1	0	NA	NA	NA	NA	NA
ENSMUSG00000089999.1	87.4254765322113	0.95766095944705	0.330145392928837	2.90072489260353	0.0037230057725547	0.0204219276643867
ENSMUSG00000105195.1	0.0658532954539918	1.11879119426335	4.40735632396697	0.253846322381383	0.799614285152105	NA
ENSMUSG00000055865.8	3.28805904322217	-0.710735812197009	1.73797182575104	-0.408945531605424	0.68257963397545	NA
ENSMUSG00000002228.7	8.97929156693587	0.612403040473326	1.08683378317618	0.563474424473288	0.573111870802673	NA
ENSMUSG00000002233.13	372.791889488258	0.410125214390419	0.154088206448155	2.66162624540906	0.00777641732080889	0.0370923836032554
ENSMUSG00000002227.15	642.611461854021	-0.281001608359601	0.161921893868984	-1.73541453626381	0.0826674071881555	0.22347632012183
ENSMUSG00000070372.11	2143.62251127448	0.364427758780093	0.107370435568642	3.39411642366966	0.000688504156672862	0.0049838817018513
ENSMUSG00000106251.1	90.0367860007791	0.1753388279777	0.397514332045171	0.441088066122294	0.659149242691941	0.824582782468119
ENSMUSG00000105655.1	117.455472198934	0.331215732335384	0.259607897803152	1.27583072448176	0.202015364000963	0.41132947661468
ENSMUSG00000045576.16	3281.84464486682	-0.186889395948769	0.0916072062759541	-2.04011675004901	0.0413386987914489	0.135538941126769
ENSMUSG00000106105.1	3.87517559598553	-0.0648611805656739	1.54668749957969	-0.0419355432712166	0.966550081876319	NA
ENSMUSG00000027840.5	413.293491860853	-0.503447788271906	0.165690775530959	-3.03847807253361	0.00237776408339914	0.0140694977905743
ENSMUSG00000105925.1	30.7731621862064	-0.148665237585661	0.711478787972656	-0.208952452411518	0.834485356696892	0.923229627706046
ENSMUSG00000105355.1	3.98941108999957	1.42193104178897	1.45475756406995	0.977435056471444	0.328353814678659	NA
ENSMUSG00000062127.11	2409.53907633389	0.337848170968391	0.0903077052876865	3.74107801645644	0.000183232626444706	0.00160216583463022
ENSMUSG00000051788.4	1.08921255210532	-4.72109229662792	3.39115136913206	-1.39217975924096	0.16386797043358	NA
ENSMUSG00000074346.6	312.709309189728	1.23403915073174	0.215049835352904	5.73838686603337	9.55825800271525e-09	2.21120937712299e-07
ENSMUSG00000040896.16	18235.8144604505	-0.239291030941524	0.0837610545858737	-2.85682925226541	0.00427895954579364	0.0228308473288049
ENSMUSG00000105753.1	280.097985469998	1.04661277027318	0.225806422682439	4.6350000050489	3.56937471194349e-06	4.94980030278726e-05
ENSMUSG00000027905.15	1164.07625347545	-0.16464587367726	0.153891084329999	-1.06988572076209	0.284670751212643	0.51268151341988
ENSMUSG00000048458.8	7498.19203414715	-0.385402235349924	0.0798452167241608	-4.82686692029859	1.3869773550347e-06	2.1029575572283e-05
ENSMUSG00000106317.1	299.297103705807	-0.0947018865058518	0.198188933686352	-0.477836399562673	0.632766651643554	0.808280481741331
ENSMUSG00000068798.10	3578.05858574647	0.367943370219666	0.140252841438831	2.62342899042184	0.00870495888127568	0.0404581444220314
ENSMUSG00000105677.1	214.532985827258	0.834384019862592	0.288522074964492	2.89192436996468	0.00382890105405413	0.020877533381549
ENSMUSG00000105842.1	160.96708894279	0.895079146777801	0.256209879408971	3.49353876924099	0.000476663766604636	0.00363483732309819
ENSMUSG00000106341.1	127.356177521948	0.522637339619801	0.36634798029578	1.42661449695406	0.153691043255288	0.342825746585355
ENSMUSG00000104910.1	110.116981531753	0.648082618186754	0.252923069058905	2.56237052870736	0.010396034093279	0.0466913583621722
ENSMUSG00000104835.4	0.384293406017115	-0.890208147412031	4.28106625774358	-0.207940754432806	0.835275227173706	NA
ENSMUSG00000000562.5	35.0069638789288	-0.260754771675064	0.51647648009255	-0.504872499960381	0.613648390265956	0.794799919473442
ENSMUSG00000074344.7	7.15264316786476	-0.45537733258909	1.14875562998993	-0.396409228125464	0.691803159461004	NA
ENSMUSG00000118531.1	0	NA	NA	NA	NA	NA
ENSMUSG00000074342.3	76.8392523356281	0.0490794730503187	0.368618201673388	0.133144464455407	0.894079130613969	0.953708215003799
ENSMUSG00000000563.17	12700.2068329212	0.0658945721820234	0.071841805274884	0.917217655234232	0.359028596997525	0.589285317393903
ENSMUSG00000000561.14	2088.84470911742	-0.306944909580115	0.0862955003878798	-3.55690514801425	0.000375249568717299	0.00297156028572238
ENSMUSG00000105852.4	33.4002940939507	-0.356130531710517	0.58086726673987	-0.613101395279695	0.539809297700266	0.743521717785468
ENSMUSG00000074340.9	120.640691000179	0.192727241363377	0.327672841421216	0.588169713814123	0.55641838377502	0.755314088490023
ENSMUSG00000010136.14	31.4816728243413	-0.0954121963736277	0.695046427029795	-0.137274565645005	0.890813773768537	0.952456992455554
ENSMUSG00000106093.1	18.2176417760469	0.565423871809285	0.603581795997254	0.936780856478742	0.348871294467975	0.578771357796054
ENSMUSG00000104592.1	21.9029532839568	-0.79207666101641	0.732726907157865	-1.08099846379158	0.279697796979597	0.507017729356274
ENSMUSG00000043873.11	55.3131243359677	-0.105005370616027	0.441099140279324	-0.238053899968003	0.811839289446216	0.912288500879526
ENSMUSG00000092072.3	8.86315351406411	-0.106803026111192	1.11899427769509	-0.0954455516351563	0.923960936226526	NA
ENSMUSG00000105277.1	11.1603107317623	0.17007916520911	0.898516745833044	0.18928880958298	0.84986646544192	0.930912084888767
ENSMUSG00000105051.1	2.80979543014947	0.861147055726419	1.83695788922384	0.468789764195561	0.639219917070473	NA
ENSMUSG00000062778.12	82.160334963465	-0.307950456070464	0.43827700569713	-0.702638860965642	0.482280838072367	0.70006587515309
ENSMUSG00000040809.10	1.9817811667644	-0.797660507377951	1.93301767769949	-0.41265039455162	0.6798627735584	NA
ENSMUSG00000104855.1	2.47952920136877	0	3.40820877094893	0	1	NA
ENSMUSG00000063779.6	1.09449089541863	2.60831832561593	3.22269341531544	0.809359746484177	0.418308249045479	NA
ENSMUSG00000106373.1	0.19799208061188	2.38166385984139	4.34255704807427	0.548447339545615	0.58338477871591	NA
ENSMUSG00000105436.1	0	NA	NA	NA	NA	NA
ENSMUSG00000027902.8	1.70120445244602	3.48705079106721	2.86098058483844	1.21883063784025	0.222908480341401	NA
ENSMUSG00000104350.1	2.78082979596432	-0.56657597989886	2.04907338253812	-0.276503508721127	0.782161365090009	NA
ENSMUSG00000091575.2	4.22112798687953	0.281846962867455	1.43584453743802	0.196293509163851	0.844380441504598	NA
ENSMUSG00000027901.12	63.3225167099993	-0.715884527869413	0.380496713265649	-1.88144733689094	0.0599110927162779	0.177340857729776
ENSMUSG00000040774.15	2731.21198722399	-0.0877635093287418	0.123487144151257	-0.710709685060349	0.477264156769931	0.696305245328269
ENSMUSG00000027900.15	1436.0601359843	0.0335469837312729	0.176324222661443	0.190257374879717	0.849107453434394	0.930570345661343
ENSMUSG00000106592.1	12.5576637548995	1.74893654005934	0.923599490843567	1.89360925097734	0.0582768946840291	0.1738277648806
ENSMUSG00000105272.1	197.368131842236	0.171746356494206	0.229922507385699	0.746974963204011	0.455078673907132	0.678179843539904
ENSMUSG00000103053.1	2.90542651013809	2.86991128637041	2.57696268395915	1.11367979995783	0.265416578208026	NA
ENSMUSG00000056260.15	1205.59272514969	-0.476373726035859	0.180233303872528	-2.64309489866967	0.00821520063051524	0.038728802972429
ENSMUSG00000102780.1	173.878641817169	-0.167153403461237	0.224206469954324	-0.745533362597831	0.455949350218034	0.678686230524148
ENSMUSG00000040747.9	454.952884382313	0.0181543114696513	0.195583211463494	0.0928214202732826	0.92604543355747	0.968667630248302
ENSMUSG00000043529.4	0.123508869881897	0	4.40735632395799	0	1	NA
ENSMUSG00000105102.1	0.725771088474773	1.15116231668174	3.48738966654826	0.330092827802961	0.741329822379581	NA
